date,85,90,95,100
2022-01-25 14:50:00+01:00,0.1159,0.0446,0.0202,0.0102
2022-01-25 15:00:00+01:00,0.115,0.0443,0.02,0.0102
2022-01-25 15:11:00+01:00,0.1199,0.0464,0.0211,0.0107
2022-01-25 15:14:00+01:00,0.1256,0.0485,0.022,0.0112
2022-01-25 15:15:00+01:00,0.1218,0.0471,0.0214,0.0109
2022-01-25 15:20:00+01:00,0.1182,0.0457,0.0208,0.0106
2022-01-25 15:30:00+01:00,0.121,0.0468,0.0213,0.0108
2022-01-25 15:35:00+01:00,0.1167,0.0452,0.0206,0.0105
2022-01-25 15:40:00+01:00,0.1167,0.0452,0.0206,0.0105
2022-01-25 15:44:00+01:00,0.1182,0.0457,0.0208,0.0105
2022-01-25 15:50:00+01:00,0.1178,0.0454,0.0205,0.0104
2022-01-25 16:00:00+01:00,0.1211,0.0466,0.0211,0.0107
2022-01-25 16:10:00+01:00,0.1229,0.0475,0.0215,0.0109
2022-01-25 16:15:00+01:00,0.1208,0.0469,0.0214,0.0109
2022-01-25 16:20:00+01:00,0.12,0.0466,0.0212,0.0108
2022-01-25 16:30:00+01:00,0.1202,0.0466,0.0212,0.0108
2022-01-25 16:40:00+01:00,0.1194,0.0462,0.021,0.0106
2022-01-25 16:44:00+01:00,0.1201,0.0465,0.0211,0.0107
2022-01-25 16:51:00+01:00,0.1185,0.0457,0.0207,0.0105
2022-01-25 16:53:00+01:00,0.1184,0.0456,0.0206,0.0104
2022-01-25 16:55:00+01:00,0.1262,0.0486,0.0219,0.0111
2022-01-25 17:00:00+01:00,0.125,0.0482,0.0218,0.011
2022-01-25 17:10:00+01:00,0.1218,0.047,0.0212,0.0108
2022-01-25 17:15:00+01:00,0.123,0.0475,0.0215,0.0109
2022-01-25 17:20:00+01:00,0.1198,0.0462,0.0209,0.0106
2022-01-25 17:30:00+01:00,0.1212,0.0469,0.0212,0.0107
2022-01-25 17:32:00+01:00,0.1164,0.045,0.0204,0.0103
2022-01-25 17:40:00+01:00,0.129,0.0497,0.0225,0.0114
2022-01-25 17:45:00+01:00,0.125,0.0483,0.0219,0.0111
2022-01-25 17:51:00+01:00,0.1175,0.0457,0.0208,0.0106
2022-01-25 17:55:00+01:00,0.1163,0.0453,0.0206,0.0105
2022-01-25 18:00:00+01:00,0.1194,0.0465,0.0211,0.0107
2022-01-25 18:10:00+01:00,0.1175,0.0457,0.0208,0.0106
2022-01-25 18:15:00+01:00,0.1175,0.0457,0.0208,0.0106
2022-01-25 18:20:00+01:00,0.1149,0.0446,0.0203,0.0103
2022-01-25 18:30:00+01:00,0.1143,0.0443,0.0201,0.0102
2022-01-25 18:40:00+01:00,0.119,0.0462,0.021,0.0106
